density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_index,round_wall_ms,throughput_rps,source_json,request_count,short_request_count,long_request_count,measured_long_fraction,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,1,12696.15774002159,3.1505594699654367,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/mistral-7b-instruct-v0.2_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1988.105373980943,3659.769925591536,3984.8552621295676,8747.141548024956,9025.05611947854,9163.816324408981,182.74082598509267,188.30118358018808,190.4458929382963,8673.45031898003,8716.887777397642,8733.642225644435,2244.230627489742,3683.764119981788,3998.0277745286,8770.771860989043,9034.901505481685,9168.430360368802
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,10446.682248963043,3.8289668477253125,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,145.83876801771112,247.71149987937014,754.4002712197835,4722.410775983008,4886.413281300339,5344.977014817414,145.41700098197907,150.78935847850516,198.4265484847128,4682.439335971139,4850.025541498326,4852.665679340134,687.9096019838471,760.0103424687404,776.8405562156113,5331.793796969578,5346.427896089153,5350.780539904372
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Sarathi,0,10936.453095986508,3.6574929411693193,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,161.11703802016564,242.75666663306836,790.9155221498804,5236.343799013412,5351.485321897781,5861.7488180991495,160.9472850104794,168.9265450113453,193.0311782110948,5209.996494522784,5303.35199701949,5308.984838944161,743.8242014904972,794.5993368106429,805.6507807929302,5857.491537986789,5861.777797382092,5861.86473523092
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,10449.027293012477,3.82810752410887,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,145.29148198198527,226.8990099313675,719.4314940343611,4698.32568950369,4829.219496191946,5294.810886727646,145.1800795039162,149.18444599607028,177.18139377830082,4679.598056973191,4790.82250551437,4794.774060638156,683.5668985149823,720.4943040385842,723.6827340512536,5277.9776165261865,5296.0199767840095,5299.6472469531
mid_l10,mid,10,gemma-7b-it,Gemma-7B-IT,Sarathi,1,10969.258279947098,3.646554669345693,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,161.43303998978809,274.75762675749206,816.3384632440284,5257.280612015165,5387.261913286057,5893.371086659608,161.15897748386487,169.16648400365375,214.47845798684278,5201.922384469071,5343.23372549261,5348.450839985162,751.9892525160685,822.6107778027654,841.4277214789763,5873.447234975174,5894.836290890817,5899.231903584441
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,10471.776752965525,3.8197911341714113,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,272.97735249157995,1199.06569350278,1259.2330612975638,5880.126310017658,6621.133457415272,6861.273972850759,197.7440390328411,307.9145761730615,321.7278759693727,5626.917756482726,6364.734659099486,6367.072248958866,1127.6385975070298,1247.386431088671,1264.275573178893,6291.43182199914,6844.52930688858,6862.8158777044155
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Sarathi,0,10326.632315001916,3.8734796378767533,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,275.4095130076166,1204.245458607329,1266.3213274662849,5885.807867976837,6609.268030553358,6807.9745066474425,209.06736099277623,307.81695678597316,322.2239100141451,5532.078882009955,6326.365436404012,6328.908188227797,1132.057225506287,1255.6309662933927,1270.7512366014998,6190.637546009384,6790.7353026093915,6810.640264843241
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,10483.88893698575,3.8153780758669984,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,255.8780600083992,1204.841275291983,1232.4108311685268,5845.15614999691,6346.506295219297,6760.6496192427585,198.46289799897932,282.469406502787,309.99503695755266,5608.964345476124,6313.151955703506,6315.390119430958,1079.8290024977177,1229.0229003003333,1233.8714338012505,6121.96675298037,6676.747371500824,6798.3767307625385
mid_l30,mid,30,gemma-7b-it,Gemma-7B-IT,Sarathi,1,10276.458444015589,3.892391548889459,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,255.89586497517303,1211.611633404391,1248.9909540390363,5682.576578459702,6321.264586475445,6782.175618269248,210.32209252007306,284.366360277636,334.48162095155567,5459.136502468027,6300.579178298358,6302.165218436276,1088.327217992628,1246.0474402934778,1250.0162149145035,6007.014674512902,6754.694175143959,6783.568345255917
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,12205.98741894355,3.2770802252278637,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,570.9080985106993,1670.5930573865771,1925.9954611869762,7266.755379998358,7969.33837091201,8386.062663422199,219.31747646885924,330.55879501625896,333.83078187995125,7365.934829489561,7880.3189933125395,7881.81925522571,1295.3840040136129,1852.6184035930783,1939.177208787878,7138.836463011103,8283.250113140093,8386.802152429009
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Sarathi,0,12638.527367031202,3.1649256941393187,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,604.5730289479252,1664.7363680996932,2037.868587836856,7790.695832518395,8441.516347962897,8684.424100850592,227.55872400011867,329.63995303725824,349.15685112762725,7809.728969499702,8128.8895243022125,8129.11388004839,1311.9797700201161,1890.4589929734357,2077.087816643761,7790.695832518395,8580.863158026477,8685.074374242104
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,12188.532359024975,3.2817732949104474,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,567.4914164701477,1671.2465029850136,1934.7549091652036,7315.110535011627,8109.73918515956,8380.154456372838,220.65456697600894,326.1426032753661,326.63768698694184,7532.876904500881,7879.0943823812995,7882.360337428399,1284.861357504269,1861.5723653521854,1948.1448003649712,7126.596891495865,8277.672151179286,8381.183804373723
mid_l50,mid,50,gemma-7b-it,Gemma-7B-IT,Sarathi,1,12705.33248805441,3.1482843945727605,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,589.4926084729377,1688.9452060684562,1952.6654192741262,7755.0536889757495,8371.581833879463,8662.730469481321,223.1464859796688,327.17026298632845,329.79637125274166,7791.246291977586,8108.814457023982,8109.792733674985,1295.7311994978227,1884.6485641726758,1965.570808868506,7718.540886009578,8561.526968318503,8663.363931278
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,14391.451967007015,2.779427683301283,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,1232.9374614928383,3845.6300064979587,3970.7186793646542,9128.922511998098,9724.04208680382,10181.77219489764,211.15792950149626,284.7012357087806,313.7928279826883,9356.96423900663,9673.074595426442,9676.490500982036,2128.3334830077365,3866.569212730974,3973.983381720609,9051.942545018392,10034.999001485994,10182.961954944185
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Sarathi,0,14483.470157021657,2.761769076494959,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,1241.0209015069995,3868.424331577262,4110.750060946448,9140.68868450704,9797.287605708698,10216.417933880584,212.98706802190281,287.2090667136945,313.018645796692,9394.707227998879,9715.622902027098,9717.867523944005,2147.02543252497,3892.8308117669076,4131.221489267191,9039.46217946941,10072.928073414369,10216.557326844195
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,14494.398801994976,2.759686727709913,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,1237.3833644960541,3881.0313999128994,4122.809700915241,9203.408987494186,9787.907775351778,10246.252742530778,210.1601614849642,284.83528700307943,312.0122547575738,9421.871827478753,9740.23381138104,9743.239466376835,2162.3918389959726,3902.733970497502,4143.4207437123405,9123.850505013252,10101.574729569256,10246.847749445587
mid_l70,mid,70,gemma-7b-it,Gemma-7B-IT,Sarathi,1,14996.318146993872,2.6673213790158425,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,1251.8081019807141,3914.9868728825822,4179.748545677867,9502.104019979015,9906.008430791553,10402.648508558632,212.06760249333456,289.79077030089684,314.87481416319497,9612.826972996118,9892.213307897327,9895.21121969272,2250.7831400143914,4001.7757070832886,4198.557966079097,9445.006191497669,10088.967842276907,10416.635115154204
mid_l90,mid,90,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,17094.399017980322,2.3399477195967515,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,3337.4471979914233,6030.437062232522,6638.87877433619,11542.081844992936,12104.933214193443,12352.128799079219,225.6468055129517,279.943379946053,287.79554613516666,11694.47124650469,11756.554551486624,11765.967560129357,3565.8930175122805,6034.320999024203,6659.379690096829,11503.37849999778,12131.948791007744,12354.175139480503
mid_l90,mid,90,gemma-7b-it,Gemma-7B-IT,Sarathi,0,17388.973507040646,2.3003082950126035,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,3408.4660894877743,6163.6492252058815,6520.725289953407,11991.39436747646,12327.714103710605,12480.706321904436,238.38046946912073,255.64903276972473,257.2650648537092,11874.26210398553,11958.659340377199,11984.948106911615,3637.9014880221803,6240.937722002855,6523.873822472524,12028.938552975887,12339.122742501786,12481.34010550566
mid_l90,mid,90,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,17472.528034006245,2.2893081025338304,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,3365.6760785379447,6083.8100787310395,7058.552193795331,11802.53745149821,12220.729974366259,12506.556064966135,223.12837350182235,277.62150177150033,285.7107838446973,11816.533124510897,11891.895649186336,11905.829619102878,3587.551730510313,6087.23730550264,7069.166013714857,11799.79936699965,12264.418919978198,12509.494100767188
mid_l90,mid,90,gemma-7b-it,Gemma-7B-IT,Sarathi,1,17432.389690016862,2.294579269467978,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,3420.9567304933444,6212.295483320486,6574.659777775523,12015.187495504506,12412.290586391464,12580.871129396837,231.39274949789979,249.8456338827964,250.7441579614533,11939.35512646567,12017.315248883097,12040.904024876072,3656.179991987301,6290.270100522321,6577.872767337249,12031.437985016964,12417.793055996299,12583.382130076643
high_l10,high,10,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,8980.45076802373,4.454119401492198,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,147.5924394908361,271.11961743212373,813.3576840528985,4799.251708493102,4980.724288220517,5453.358029276133,147.29588199406862,174.69076052657329,214.0142774180276,4758.870376012055,4980.034912499832,4980.847082321998,735.5026234872639,821.6778911941219,846.638512617792,5328.206950012827,5460.160899593029,5480.569510543719
high_l10,high,10,gemma-7b-it,Gemma-7B-IT,Sarathi,0,8904.44337198278,4.492139298213435,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,144.4352015387267,264.0599504869903,805.4433040012373,4723.181177512743,4887.063996994402,5341.74699838215,144.02090798830613,162.7979739860166,209.32561893423548,4627.4676639877725,4854.441456525819,4856.442284534569,722.1558924939018,814.1132322431076,840.1230169687187,5326.34533251985,5343.430145533057,5348.479586985777
high_l10,high,10,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,8999.068673001602,4.444904406608797,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,146.78194903535768,266.7499334202154,819.193208697834,4803.334664495196,4958.781796687981,5421.518710524542,146.69169951230288,163.8397325295955,211.10750324733084,4751.08640952385,4923.309737991076,4926.98507658497,729.6051580051426,827.7591343794484,853.4569114242913,5409.44135846803,5422.730282787234,5426.364999575308
high_l10,high,10,gemma-7b-it,Gemma-7B-IT,Sarathi,1,8967.19865698833,4.460701890308535,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,145.35353952669539,268.6933309247258,808.2221961568575,4744.348267035093,4911.704203003319,5357.060176858795,144.87472351174802,161.21554997516796,212.6211379800224,4646.82136697229,4871.00150596234,4880.653881616308,719.7506405063905,817.2753875027411,844.4349615403917,5348.082548007369,5357.7804438828025,5359.941244954825
high_l30,high,30,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,9241.8622939731,4.328132007126444,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,361.1123480077367,1630.8190862182528,1894.5606713980667,6362.158405012451,6906.040224386379,7107.654821937322,313.32899900735356,595.855024008779,869.9361459474313,5992.24071847857,6610.566122224554,6612.032710806816,1522.8664620080963,1725.284199404996,1969.1327975440074,6781.794343522051,7096.575634169858,7109.280489070225
high_l30,high,30,gemma-7b-it,Gemma-7B-IT,Sarathi,0,9254.926915979013,4.3220222442749225,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,456.0119840025436,1582.4190534302033,1832.2179854335263,6299.487379466882,6702.157172973966,7154.812383138924,304.1233910189476,624.9700846325142,763.9045546425041,6105.569674022263,6679.913221503375,6681.961885655182,1494.0411575080361,1781.8554612866137,1851.1062596039847,6545.829899027012,7092.135461216094,7177.491025423515
high_l30,high,30,gemma-7b-it,Gemma-7B-IT,Chunked prefill,1,9233.78234700067,4.331919304226708,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,368.9306204614695,1563.6041954741816,1791.8361027765786,6159.169723978266,6607.471577718388,7081.084401455591,302.60312650352716,562.4251559493132,885.3313472686569,5833.95341099822,6606.782951724017,6608.194551201304,1455.9794575034175,1742.6334033661988,1811.4674966566963,6262.377708480926,7016.854971193243,7104.419602583512
high_l30,high,30,gemma-7b-it,Gemma-7B-IT,Sarathi,1,9234.456494974438,4.331603058801429,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,456.5259414957836,1592.1276117791422,1843.2347590709105,6371.9804089923855,6960.053644870641,7167.513878691243,306.811876478605,628.045865497552,903.3858609676828,5925.058610970154,6670.52533570095,6676.374007157865,1502.0559570402838,1794.9447653780226,1861.136202919297,6754.787811514689,7156.878452503588,7168.768774286145
high_l50,high,50,gemma-7b-it,Gemma-7B-IT,Chunked prefill,0,11523.601084947586,3.47113716494829,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/gemma-7b-it_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,779.6416234923527,2308.6776760872453,2693.435014974675,7649.385666998569,8322.243360395078,8682.848978220136,296.4158520044293,578.3477395190858,701.003004873055,7857.009547995403,8184.192100830842,8185.968186419341,1667.5775540061295,2547.293338709278,2731.7097821662896,7476.3454670028295,8611.044237471651,8683.28973041207
